188	2	UBERON_4200018PATO_0000039	CP_EQ_1
188	1	UBERON_4200018PATO_0000039	CP_EQ_1
188	0	UBERON_4200018PATO_0000462	CP_EQ_1
186	2	UBERON_0003113PATO_0000462	CP_EQ_1
186	2	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_2
186	1	UBERON_0003113PATO_0000467	CP_EQ_1
186	1	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_2
186	1	UBERON_0003113PATO_0001779	CP_EQ_3
186	1	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_4
186	3	UBERON_0003113PATO_0000467	CP_EQ_1
186	3	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_2
186	3	UBERON_0003113PATO_0000700	CP_EQ_3
186	3	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_4
186	3	UBERON_0004529PATO_0000467	CP_EQ_5
186	0	UBERON_0003113PATO_0000467	CP_EQ_1
186	0	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_2
186	0	UBERON_0003113PATO_0000700	CP_EQ_3
186	0	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_4
186	0	UBERON_0003113PATOTEMP_6734e62a-dd4a-43cc-8e59-c6ac7280e12c	CP_EQ_5
186	0	UBERON_0001062BFO_0000050UBERON_0002067BFO_0000050UBERON_0003113	CP_EQ_6
155	0	UBERON_3000966BFO_0000050UBERON_0011637PATO_0000463	CP_EQ_1
155	1	UBERON_3000966BFO_0000053PATO_0000463PATO_0000467	CP_EQ_1
155	1	UBERON_3000966BFO_0000053PATO_0000463PATO_0000467	CP_EQ_2
43	1	UBERON_0001075PATO_0000574	CP_EQ_1
43	2	UBERON_0001075PATO_0000573	CP_EQ_1
43	0	UBERON_0001075BFO_0000050UBERONTEMP_6be80d29-edb2-4da5-ae46-0ceed67a11fb	CP_EQ_1
54	1	UBERON_0010202BSPO_passes_throughUBERON_0002542PATO_0000467	CP_EQ_1
54	0	UBERON_0010202BSPO_passes_throughUBERON_0002542PATO_0000462	CP_EQ_1
156	0		CP_EQ_1
156	1		CP_EQ_1
189	1	UBERON_0001018PATO_0001505UBERON_0000989	CP_EQ_1
189	1	UBERON_0001300BFO_0000053PATO_0000140PATO_0001505UBERON_0000989	CP_EQ_2
189	1	UBERON_0001018PATO_0000463	CP_EQ_3
189	1	UBERON_0001300BFO_0000053PATO_0000140PATO_0000463	CP_EQ_4
189	0	RO_0002220UBERON_0000989UBERON_0000989	CP_EQ_1
189	0	RO_0002220UBERON_0000989UBERON_0000989	CP_EQ_2
189	0	UBERON_0001018PATO_0000467	CP_EQ_3
189	0	UBERON_0001300BFO_0000053PATO_0000140PATO_0000467	CP_EQ_4
29	1	PATO_0000467	CP_EQ_1
29	0	PATO_0000462	CP_EQ_1
140	1	 	CP_EQ_1
140	1	 	CP_EQ_2
140	0	 	CP_EQ_1
173	0	UBERON_0004743PATO_0000467	CP_EQ_1
173	0	UBERON_3000778PATO_0000467	CP_EQ_2
173	0	UBERON_4200105BFO_0000050UBERON_3000778	CP_EQ_3
173	1	UBERON_0004743PATO_0000462	CP_EQ_1
173	1	UBERON_3000778PATO_0000462	CP_EQ_2
173	1	UBERON_4200105BFO_0000050UBERON_3000778	CP_EQ_3
39	2	PATO_0000467	CP_EQ_1
39	2	UBERON_0000046BFO_0000053PATO_0001154PATO_0000467	CP_EQ_2
39	2	UBERON_3010007BFO_0000053PATO_0001154	CP_EQ_3
39	3	CHEBI_60004BFO_0000050UBERON_0000046PATO_0000467	CP_EQ_1
39	3	CHEBI_60004BFO_0000050UBERON_0000046PATO_0000467	CP_EQ_2
39	3	 	CP_EQ_3
39	3	 	CP_EQ_4
39	3	UBERON_0000046BFO_0000053PATO_0001154PATO_0000467	CP_EQ_5
39	3	UBERON_3010007BFO_0000053PATO_0001154	CP_EQ_6
39	1	PATO_0000467	CP_EQ_1
39	1	 	CP_EQ_2
39	1	 	CP_EQ_3
39	0	PATO_0000462	CP_EQ_1
134	0	BSPO_0000071BFO_0000050UBERON_0001095PATO_0000070	CP_EQ_1
134	2	BSPO_0000071BFO_0000050UBERON_0001095PATO_0000462	CP_EQ_1
134	1	BSPO_0000071BFO_0000050UBERON_0001095PATO_0000070	CP_EQ_1
144	1	UBERON_2000106BFO_0000050UBERON_0000152PATO_0000467	CP_EQ_1
144	1	UBERON_2000106BFO_0000050UBERON_0000152BFO_0000053PATO_0000573PATO_0000467	CP_EQ_2
144	0	UBERON_2000106BFO_0000050UBERON_0000152PATO_0000070PHENOSCAPE_complement_ofPATO_0000467	CP_EQ_1
144	0	UBERON_2000106BFO_0000050UBERON_0000152BFO_0000053PATO_0000573PATO_0000462	CP_EQ_2
114	0	UBERON_0000060BFO_0000050BSPO_0000072BFO_0000050UBERON_0006332	CP_EQ_1
114	1	UBERON_0000060BFO_0000050BSPO_0000072BFO_0000050UBERON_0006332	CP_EQ_1
171	0	UBERON_0001273PATO_0000467	CP_EQ_1
171	0	UBERON_0001274	CP_EQ_2
171	0	UBERON_0001273PATO_0000467	CP_EQ_3
171	0	UBERON_0001274	CP_EQ_4
171	0	PATO_0002443	CP_EQ_5
171	1	UBERON_0001273PATO_0000070PHENOSCAPE_complement_ofPATO_0000467	CP_EQ_1
171	1	UBERON_0001274	CP_EQ_2
171	1	UBERON_0001273PATO_0000070PHENOSCAPE_complement_ofPATO_0000467	CP_EQ_3
171	1	UBERON_0001274	CP_EQ_4
171	1	PATO_0000140PHENOSCAPE_complement_ofPATO_0002443	CP_EQ_5
77	1	UBERON_0018318BFO_0000050UBERON_0004746PATO_0001997	CP_EQ_1
77	1	UBERON_0018318BFO_0000050UBERON_0004746PATO_0000462	CP_EQ_2
77	0	UBERON_0018318BFO_0000050UBERON_0004746PATO_0000467	CP_EQ_1
77	0	UBERON_0004704PATO_0000467	CP_EQ_2
77	0	UBERON_0004704BFO_0000053PATO_0000463PATO_0000467	CP_EQ_3
41	1	UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0002232	CP_EQ_1
41	0	UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0002006PHENOSCAPE_complement_ofPATO_0002232	CP_EQ_1
24	1	BSPO_0000082BFO_0000050UBERON_0009979PATO_0001505UBERON_3000784	CP_EQ_1
24	1	UBERON_0000180BFO_0000050UBERON_0009979	CP_EQ_2
24	0	BSPO_0000082BFO_0000050UBERON_0009979PATO_0000141PHENOSCAPE_complement_ofPATO_0001505UBERON_3000784	CP_EQ_1
24	0	UBERON_0000180BFO_0000050UBERON_0009979	CP_EQ_2
191	1	PATO_0000467	CP_EQ_1
191	1	PATO_0000322	CP_EQ_2
191	0	PATO_0000070PHENOSCAPE_complement_ofPATO_0000467	CP_EQ_1
191	0	PATO_0001300PHENOSCAPE_complement_ofPATO_0000322	CP_EQ_2
34	2	UBERON_0006428BFO_0000053PATO_0000467PATO_0000467	CP_EQ_1
34	1	UBERON_0006428BFO_0000053PATO_0000467PATO_0000467	CP_EQ_1
34	0	UBERON_0006428BFO_0000053PATO_0000467	CP_EQ_1
34	3	UBERON_0006428BFO_0000053PATO_0000467PATO_0000467	CP_EQ_1
1	2	UBERON_0003672PATO_0000467	CP_EQ_1
1	2	GO_0036075PATO_0000467	CP_EQ_2
1	2	UBERON_0010362	CP_EQ_3
1	2	UBERON_0010522	CP_EQ_4
1	2	UBERON_0012075	CP_EQ_5
1	0	UBERON_0003672PATO_0000467	CP_EQ_1
